customer_id,name,gender,age,income,occupation,city,account_type,account_tenure,balance,has_loan,has_credit_card,has_investment,last_marketing_response,email,mobile_no
B425-01956,Liam Salureen,male,40,90842.9,Business Owner,Seattle,current,12,40132.9,True,True,True,none,liamsalureen.b425@gmail.com,7900386382
B65-10012,James Halid,male,60,90262.9,Retired Engineer,Detroit,current,20,195377.51,True,True,True,positive,jameshalid.b651@yahoo.com,7159068229
B101-0004,Sophia Guuyen,other,60,56000.1,Retired,Philadelphia,premium,8,25000.23,False,True,True,none,sophiaguuyen.b101@gmail.com,8211961113
B87-04243,R Scott,male,45,93699.7,Financial Analyst,Chicago,savings,10,25000.43,True,True,True,none,rscott.b870@yahoo.com,8483325864
B74-002I0,Megan Martinez,male,39,81277.5,Doctor,Columbus,salary,7,65953.28,False,True,True,positive,meganmartinez.b740@yahoo.com,9844868360
B12-1,Emma R Martin,female,32,53932.9,Research Scientist,Orlando,savings,4,12000.27,False,False,False,none,emmarmartin.b121@outlook.com,7603085775
B85-CUST000,Jacob E Martinez,female,34,75641.7,Software Engineer,Seattle,savings,8,15000.32,False,True,False,positive,jacobemartinez.b85c@outlook.com,7923909306
B4-002,Nia Tie,male,50,92348.8,Architect,Seattle,premium,15,123414.76,True,True,True,positive,niatie.b400@outlook.com,9986441064
B77-0183G,Henry Nloner,male,63,33762.0,Consultant,Columbus,savings,1,10245.94,False,True,False,none,henrynloner.b770@outlook.com,9542187899
B53-0011,Name Walker,female,49,78000.2,Professor,New York,savings,11,37507.05,False,True,True,positive,namewalker.b530@outlook.com,7926413810
B25-1019,Oliverelos,female,40,68863.6,Journalist,Seattle,savings,11,20429.63,False,True,False,none,oliverelos.b251@mail.com,8899516352
B43-CUST015,Magamig,male,60,98307.1,Retired,Miami,premium,20,208363.81,False,False,True,none,magamig.b43c@outlook.com,9545417519
William,Sartor,male,45,95000.0,Bank Manager,Chicago,savings,12,71305.32,True,True,True,negative,sartor.will@gmail.com,9717175167
B44-001i1741H2t0J6,Ve Eerez,male,60,75134.2,Retired,Houston,current,25,203592.56,False,True,True,positive,veeerez.b440@yahoo.com,7481181449
B77-0352,A Hernandez,female,35,77978.5,Chef,Portland,current,5,15000.48,False,True,False,none,ahernandez.b770@gmail.com,7453083546
B101-CUST03662,Daniel Brown,female,36,56000.3,Nurse,Phoenix,savings,9,16608.05,False,True,False,none,danielbrown.b101@yahoo.com,7909314754
B62-04478,Jameseor,male,50,89744.5,Doctor,Chicago,premium,22,253495.09,True,True,True,positive,jameseor.b620@gmail.com,9484731247
B67-1000175,Via Lewis,female,49,78000.3,Architect,Denver,salary,18,25000.36,True,True,True,positive,vialewis.b671@mail.com,7526128548
B1019-CUST019,Saruk,male,37,64578.8,Marketing Manager,Portland,salary,5,22000.05,True,True,True,positive,saruk.b101@gmail.com,7171171735
B67-CUST001005,Moa Millerics,male,49,79175.3,IT Specialist,Miami,premium,12,444897.13,True,True,True,positive,moamillerics.b67c@yahoo.com,8412365837
B39-030,Johnangevesrez,other,35,51255.1,Marketing Specialist,Charlotte,current,5,9977.69,False,True,False,none,johnangevesrez.b390@mail.com,9367456810
CUST000448,Al0-Cust0156,male,42,72000.1,Software Engineer,San Francisco,savings,10,25000.35,False,True,True,positive,al0cust0156.oliv@mail.com,7506545743
B38-014,Ava Su Martinez,male,55,89622.6,Operations Manager,Denver,salary,14,40825.94,True,True,True,positive,avasumartinez.b380@gmail.com,8150121744
B66-02345,Biet,female,22,38000.1,Intern,Chicago,premium,2,5416.37,False,True,True,positive,biet.b660@mail.com,9985391915
B11-00578,Ethan Halie,female,45,78000.2,Marketing Manager,New York,savings,9,28598.43,True,True,True,negative,ethanhalie.b110@gmail.com,9801562269
B93-053,Sofiaathamiz Geg,female,37,64739.2,Software Developer,San Francisco,current,5,38650.52,False,True,True,positive,sofiaathamizgeg.b930@yahoo.com,7611096855
B7-0163,Joat Young,male,31,61781.4,Product Manager,San Diego,current,8,5860.01,True,True,True,positive,joatyoung.b701@gmail.com,9581855941
B89-0399,Samueleguy Eans,male,63,48000.3,Graphic Designer,Columbus,current,5,15000.35,False,True,True,negative,samueleguyeans.b890@mail.com,8620992371
B89-CUST009,Daniel Lopez,male,49,60122.1,Architect,Portland,savings,11,29544.44,True,True,True,none,daniellopez.b89c@gmail.com,8105586591
B56-CUST026,Jamesarieer,male,55,72000.1,Accountant,New York,savings,15,35481.83,True,False,True,positive,jamesarieer.b56c@yahoo.com,9942578962
B40-01256,K Patel,male,55,95000.0,Senior Executive,Detroit,savings,15,28653.36,True,True,True,none,kpatel.b400@gmail.com,8911086794
B7-057,El Kim,female,26,43501.8,UX Designer,Seattle,salary,1,2000.0,False,False,False,none,elkim.b705@mail.com,8399625853
B37-0112,Sophia Patxan,female,41,69238.0,Lawyer,Houston,salary,10,30827.91,False,True,True,none,sophiapatxan.b370@outlook.com,7708948699
B38-03992012,Oliver Robinson,male,47,85447.2,IT Consultant,Austin,savings,11,20235.15,True,True,True,positive,oliverrobinson.b380@yahoo.com,8713568555
Mia-CUST005,Evelynaruvanh,female,27,30283.4,Data Scientist,Orlando,salary,3,18000.44,False,True,False,positive,evelynaruvanh.miac@yahoo.com,9808058465
B44-CUST003569,Chloeanerez,female,36,72000.0,Data Analyst,Seattle,salary,9,25000.12,False,True,False,positive,chloeanerez.b44c@yahoo.com,9509320197
B99-02333,Oliviae,male,44,76230.4,Data Analyst,Dallas,savings,8,25000.04,False,True,False,none,oliviae.b990@outlook.com,8883588431
B84-023,Liam T Johnson,female,22,72000.3,Accountant,Los Angeles,salary,2,5782.43,False,False,False,none,liamtjohnson.b840@yahoo.com,7129905215
CUST000450,Pharili,female,23,41000.1,Intern,Denver,savings,1,3161.01,False,False,False,none,pharili.b472@gmail.com,7457229534
B51-CUST005,C Peees,male,58,87000.1,Business Analyst,Philadelphia,premium,19,109851.75,True,True,True,positive,cpeees.b51c@gmail.com,9244167575
B60-04217,Al Moore,female,47,60458.1,Graphic Designer,Portland,current,11,23829.03,False,True,False,none,almoore.b600@yahoo.com,7747182022
B17-11h,Michaelioeluralic,female,27,39176.6,Journalist,Austin,savings,3,8000.01,False,True,True,positive,michaelioeluralic.b171@mail.com,7463541076
CUST000454,Ella Hams,female,41,60534.7,Lawyer,Baltimore,salary,14,40348.85,False,True,False,negative,ellahams.b1_0@gmail.com,9357619049
B62-027,Charlottephes,female,46,75255.8,HR Specialist,Boston,salary,10,25000.35,False,True,False,negative,charlottephes.b620@outlook.com,7946193699
B542-007,Alexander Martinez,female,29,55988.2,Research Scientist,San Diego,premium,2,8000.21,False,True,True,negative,alexandermartinez.b542@gmail.com,7441659255
B42-1237,Harsanspher,other,24,38000.2,Intern,Indianapolis,savings,1,3000.38,False,False,False,none,harsanspher.b421@yahoo.com,8729369486
B49-02562,C Panis,male,40,81021.0,Business Owner,Seattle,savings,12,36914.54,False,True,True,positive,cpanis.b490@mail.com,9977995288
B97-CUST00178,Elijah Gphz,female,26,48000.0,Teacher,Detroit,salary,2,9637.09,False,True,False,negative,elijahgphz.b97c@outlook.com,8912562740
B101-037893,Liliailyen,female,28,72000.4,Photographer,Miami,savings,3,18000.13,False,False,False,none,liliailyen.b101@gmail.com,8348006987
B77-CUST0078,Naticsgerez,female,39,68711.0,Legal Advisor,Indianapolis,savings,9,13003.9,True,True,True,negative,naticsgerez.b77c@outlook.com,7399376660
CUST000456,Roegguyen,male,42,68875.8,HR Specialist,Nashville,salary,14,17003.22,False,True,True,negative,roegguyen.b420@gmail.com,9656684272
B30-01006,James Eeerez,male,39,72000.0,Financial Analyst,Austin,savings,6,15000.15,False,True,False,negative,jameseeerez.b300@mail.com,8359433476
B24-CUST0153d,L Goenchen,male,32,47294.8,Financial Analyst,Los Angeles,premium,7,40475.05,True,True,True,negative,lgoenchen.b24c@outlook.com,7695120109
B60-11012789,Graceph,male,60,130995.0,Retired,Miami,savings,25,204738.75,False,True,True,negative,graceph.b601@yahoo.com,9850993869
B42-01677926,Roaerlertber,male,26,41593.8,HR Specialist,San Diego,savings,2,6071.87,False,True,False,none,roaerlertber.b420@gmail.com,8931729777
B90-CUST002000,B5Anij Garcia,female,48,79314.2,HR Specialist,Fort Worth,current,11,32530.54,False,True,False,positive,b5anijgarcia.b90c@yahoo.com,8196258247
B81-0000156,Mganiah Harris,male,55,96825.3,Financial Analyst,Seattle,current,11,21226.83,True,True,False,positive,mganiahharris.b810@mail.com,9434943658
CUST000459,C3E}6L,male,63,107465.3,Marketing Specialist,Miami,salary,15,23583.22,False,False,True,none,c3e6l.emma@outlook.com,8905701604
B46-049,Marah,female,46,52929.5,Architect,Charlotte,savings,8,19222.43,True,True,False,positive,marah.b460@yahoo.com,7945242404
B49-0263,William Hury,female,44,75467.6,Consultant,Phoenix,premium,16,174544.47,True,True,True,positive,williamhury.b490@yahoo.com,7881538030
B3o-013,M Young,male,49,68510.4,IT Consultant,Detroit,current,9,17961.58,True,True,True,none,myoung.b3o0@mail.com,9142862350
B28-04012,Emilyath,male,42,72000.3,Legal Advisor,Nashville,savings,12,32266.84,True,True,False,positive,emilyath.b280@mail.com,8175144740
B69-CUST0011,Olivia Nguizles,female,55,90026.5,Lawyer,Boston,premium,25,191816.46,True,True,True,negative,olivianguizles.b69c@gmail.com,9968561481
B84-127341I0,Danii Perez,female,47,82341.8,Lawyer,Boston,salary,11,25000.42,False,True,True,negative,daniiperez.b841@yahoo.com,7121741683
B445-CUST007,Johnahurner,female,36,56000.1,Professor,Portland,savings,8,18000.15,False,True,True,positive,johnahurner.b445@outlook.com,9142856161
B76-003001,Ro,female,28,35081.3,Architect,Columbus,premium,3,8801.8,False,True,False,negative,ro.b760@yahoo.com,9705379908
B89-1015,Aleexgename,male,36,86043.6,Consultant,Atlanta,current,7,19648.26,True,True,False,none,aleexgename.b891@outlook.com,9454649647
B79-037892,Megoan Young,female,41,68823.6,HR Manager,Boston,current,10,27249.89,False,True,True,negative,megoanyoung.b790@gmail.com,7740519204
B38-011,Mo,female,29,48000.4,Graphic Designer,New York,salary,3,8000.47,False,True,False,negative,mo.b380@yahoo.com,9783853034
B75-0237,Jacob W_Id,male,52,91759.8,HR Manager,Columbus,salary,11,65041.6,False,True,False,negative,jacobwid.b750@yahoo.com,7988661684
B56-1018,Loah E N Murs_Type,male,33,67000.2,Accountant,Denver,current,7,27130.77,False,True,True,positive,loahenmurstype.b561@yahoo.com,7740912318
B56-0051,Aie Moore,female,38,29000.0,Graphic Designer,Austin,savings,4,9079.38,False,True,False,none,aiemoore.b560@gmail.com,9923298787
B26-00956t,William T}6 {,male,34,72000.1,Financial Analyst,San Francisco,savings,5,30355.03,True,True,False,none,williamt6.b260@gmail.com,7605320097
B71-0423,Lilzan Smith,male,43,62000.2,Engineer,San Jose,savings,9,87832.76,True,True,True,negative,lilzansmith.b710@yahoo.com,9661585362
B28-023,Williami,male,44,92453.9,Professor,Boston,current,10,20127.35,True,True,False,none,williami.b280@outlook.com,7730942288
B72-0016,Victorgiauy King,female,37,58878.3,Consultant,Las Vegas,current,5,25000.12,False,True,False,none,victorgiauyking.b720@outlook.com,9605568636
B71-CUST789022,Jamesaag,female,38,54667.0,Data Analyst,Chicago,savings,3,12000.31,False,True,False,none,jamesaag.b71c@gmail.com,9610736731
B7-03567,Noah Robinson,female,46,65893.7,HR Specialist,Portland,current,13,39513.53,True,True,True,positive,noahrobinson.b703@yahoo.com,7164924710
B43-0461,Dieioro Martinez,male,48,82123.8,Project Manager,Miami,current,20,30913.49,False,True,True,none,dieioromartinez.b430@mail.com,9245827077
B97-CUST0323,Alice Rodriguez,female,39,47124.5,Doctor,Seattle,premium,9,42983.98,True,True,True,positive,alicerodriguez.b97c@mail.com,7438800249
Banki-001,Al Martin,female,29,43142.8,Graphic Designer,Los Angeles,salary,3,8000.04,False,True,False,none,almartin.bank@outlook.com,8740449624
CUST000462,Giaander Wilson,female,33,47461.2,Legal Advisor,Seattle,premium,5,12000.35,False,True,True,positive,giaanderwilson.b350@outlook.com,8949487164
B48-006,Emily Moore,female,33,39177.2,Business Analyst,Raleigh,savings,4,25000.12,False,True,False,none,emilymoore.b480@mail.com,9360919213
B95-CUST01002,Ellauaeas,female,34,48000.3,Data Analyst,Austin,salary,9,25000.27,False,True,False,none,ellauaeas.b95c@gmail.com,8687448265
B9o-1020,Ro Ee,male,41,67000.4,Project Manager,San Francisco,savings,9,16891.72,False,True,True,none,roee.b9o1@gmail.com,8155303212
B48-10190,Sofiaiczs,female,42,76184.8,Professor,Las Vegas,savings,10,25000.46,False,False,True,negative,sofiaiczs.b481@outlook.com,7474752919
B54-10015,Cinurcson,male,60,67000.6,Retired,Phoenix,savings,18,29644.38,False,False,True,negative,cinurcson.b541@yahoo.com,8218170498
B60-0134,Cheuen,male,60,95000.0,Retired Executive,San Francisco,current,20,151327.8,False,True,False,positive,cheuen.b600@yahoo.com,8948620918
B37-004011,Chieguyen,male,54,90435.1,Financial Advisor,Atlanta,premium,13,151318.35,True,True,True,positive,chieguyen.b370@gmail.com,8671140393
B81-02002,Danieler,male,54,133059.8,Sales Executive,Austin,salary,11,18000.36,False,True,False,none,danieler.b810@mail.com,9997970276
B72-3O3,Matgan Davis,male,41,93606.4,Financial Advisor,Atlanta,current,12,85713.68,True,True,True,positive,matgandavis.b723@gmail.com,7810937223
CUST000464,Mia Murlh,female,36,56000.3,Research Scientist,Charlotte,salary,2,10048.71,False,False,False,none,miamurlh.b201@gmail.com,7792694517
B3-01,Ricatorez,female,27,33365.5,Student,Indianapolis,savings,4,3312.26,False,True,False,none,ricatorez.b301@outlook.com,8548818976
B49-CUST0022O,Vloean Smith,male,63,52709.6,Graphic Designer,Seattle,current,12,7265.74,False,True,False,negative,vloeansmith.b49c@gmail.com,8469940494
B3200-014,Vuria Miller,female,27,48000.2,Graphic Designer,Austin,current,4,4122.54,False,True,False,none,vuriamiller.b320@yahoo.com,8901749545
CUST000466,B1E Pen,male,45,72000.1,IT Consultant,Seattle,current,10,28074.18,False,True,False,none,b1epen.b480@outlook.com,9129520094
B87-134,P Moore Hernandez,other,46,70187.1,IT Consultant,San Francisco,premium,29,400959.96,False,True,True,negative,pmoorehernandez.b871@yahoo.com,8469974543
B34-001083,Ge Mogmi,male,46,65519.3,Marketing Manager,Seattle,current,18,28624.7,True,True,True,none,gemogmi.b340@mail.com,8666633001
B62-CUST001,E Rodriguez,female,45,72000.4,Architect,New York,current,10,15000.19,False,True,False,none,erodriguez.b62c@gmail.com,9613212464
B71-003234,Lily}Y,male,36,53333.9,Event Planner,Atlanta,current,9,9573.51,False,True,False,none,lilyy.b710@mail.com,8254581633
B97-CUST005,Isabella_Customers,female,28,88000.1,Nurse,Houston,savings,11,18000.39,False,True,True,none,isabellacustomers.b97c@yahoo.com,7395900221
B88-05345,Danigans,female,35,68726.8,Lawyer,Denver,current,11,22000.01,False,True,True,none,danigans.b880@yahoo.com,7606806321
B92-1004,Avaph Wilson,female,29,48000.4,Data Analyst,Philadelphia,current,4,83242.32,False,False,False,none,avaphwilson.b921@outlook.com,9799633690
B7-016,Ch Anderson,female,22,39899.4,Student,Boston,salary,2,4118.84,False,True,False,none,chanderson.b701@mail.com,8803079584
B57-CUST01843,Olivia Nanielurner,female,48,60076.4,Legal Advisor,Indianapolis,salary,9,25000.02,True,True,True,positive,oliviananielurner.b57c@yahoo.com,7898942148
B30-01012,B5Evander,female,60,121832.3,Doctor,Chicago,current,25,498515.87,False,True,True,none,b5evander.b300@yahoo.com,7363491303
B5-123,Sophia N Lson,male,43,106919.9,Web Developer,Seattle,current,12,30320.77,False,True,True,none,sophianlson.b512@yahoo.com,9362238587
B67-CUST0018,Vail Ticer,male,47,82739.6,Software Developer,San Diego,savings,12,15000.4,False,True,False,positive,vailticer.b67c@mail.com,9783546553
B67-00197,Dani Wrez,female,40,129684.2,Product Manager,San Francisco,current,5,25000.26,False,True,True,negative,daniwrez.b670@outlook.com,7260162293
B96-022,R Rodriguez,male,28,48000.0,Marketing Manager,Los Angeles,premium,3,22000.07,False,True,True,positive,rrodriguez.b960@yahoo.com,9419159008
B88-CUST0012,Maraha Scott,male,39,51184.9,Architect,Austin,salary,9,21774.0,False,True,True,positive,marahascott.b88c@mail.com,9687536353
B6-0097,Charlotte Hl,male,34,62000.0,Mechanical Engineer,San Francisco,current,8,15000.4,False,True,False,none,charlottehl.b600@mail.com,9368010896
B96-0014,B Clark,female,38,67000.4,Graphic Designer,Houston,savings,8,18000.35,False,True,False,none,bclark.b960@yahoo.com,8981699162
B41-00013,Evelynaas Tner,female,33,60284.3,Teacher,Orlando,salary,6,6077.74,False,True,True,negative,evelynaastner.b410@gmail.com,7644050305
B95-05134,Jacobph Ly,female,22,30377.8,Legal Advisor,Portland,current,1,36268.13,False,True,False,none,jacobphly.b950@mail.com,9113627152
B365-019,Looah Wilson,female,26,49588.2,Marketing Manager,San Francisco,salary,5,18000.31,False,True,False,positive,looahwilson.b365@outlook.com,7285241352
B79-0375,A Ereen,male,60,36922.3,Retired,San Diego,savings,20,50343.9,False,False,False,none,aereen.b790@yahoo.com,9440801732
B64-0520,Nangat King,female,58,110000.4,Architect,Seattle,premium,22,460692.96,True,True,True,positive,nangatking.b640@mail.com,7505389481
B5i-CUST006,Danielurij,female,31,48000.0,UX Designer,Miami,salary,2,4028.23,False,False,False,negative,danielurij.b5ic@mail.com,8200284823
B61-0152,Rrenoren,female,27,55891.9,Event Planner,Las Vegas,salary,3,14000.01,False,True,False,none,rrenoren.b610@gmail.com,9162480959
B77-0077,Jacob Wat,female,54,68293.2,Chef,Charlotte,salary,16,196871.55,True,True,True,positive,jacobwat.b770@outlook.com,7417133210
-CUST011,Sar Leerez,female,36,75759.8,Nurse,Austin,salary,6,252717.7,True,True,False,positive,sarleerez.cust@gmail.com,9174579062
B93-CUST0013,Chanhrez,female,33,55250.2,Nurse,Columbus,salary,6,12000.13,False,True,False,none,chanhrez.b93c@gmail.com,7980364696
CUST000470,Rob Wilson,female,52,68811.4,Pharmacist,Austin,savings,16,17973.32,False,True,True,positive,robwilson.b310@gmail.com,9240749540
Isabella5-10017,Hatathgyaerez,male,37,78000.3,Financial Analyst,Philadelphia,savings,10,37278.07,True,True,True,positive,hatathgyaerez.isab@mail.com,7338780607
True1-017,Luy,female,26,40075.6,Data Scientist,Columbus,savings,3,6032.49,False,True,False,none,luy.true@gmail.com,8318328844
B0-CUST009,Davidaria,male,46,82601.5,Consultant,Las Vegas,premium,27,151035.16,True,True,True,negative,davidaria.b0cu@outlook.com,9273823076
B61-004,Mia N Scott,female,50,51001.7,Mechanical Engineer,Austin,current,6,30615.84,False,False,False,none,mianscott.b610@mail.com,9950347081
